,_id,address,description,discoverers,late6,lnge6,location,name,player,timestamp,updated,usage,index
63,ObjectId(5eba153804dea7bd57bf9374),"Rua Santo Dias da Silva, Jardim Campestre, Bairro dos Casa, São Bernardo do Campo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Southeast Region, 09852-700, Brazil",,[],-23738188,-46581276,"{""type"":""Point"",""coordinates"":[-46.581276,-23.738188]}",Igreja APACES do Sitio Bom Jesus,_NEUTRAL_,2020-07-20T00:42:29.027Z,2020-07-20T00:42:29.027Z,,11933591
64,ObjectId(5c2235fa816b243163454af4),"Hämeentie 28, 30100 Forssa, Finland",,"[{""agent"":""XerPii"",""team"":""ALIENS""}]",60814467,23642263,"{""type"":""Point"",""coordinates"":[23.642263,60.814467]}",Jehovan todistajien valtakunnansali,Tuoke,2020-07-04T10:43:17.000Z,2020-07-19T20:32:04.084Z,"{""timestamp"":{""$numberLong"":""1593859397971""},""plain"":2}",4780901
65,ObjectId(5c223654816b24316359cb78),"CA13, Poptún, Guatemala",,"[{""agent"":""ANETTESISY"",""team"":""ALIENS""}]",16329705,-89426317,"{""type"":""Point"",""coordinates"":[-89.426317,16.329705]}",Iglesia Mormones Poptun Petén,_NEUTRAL_,2020-07-19T18:31:53.059Z,2020-07-19T18:31:53.059Z,"{""timestamp"":{""$numberLong"":""1567105629632""},""plain"":5}",6078138
66,ObjectId(5edc0288f7064100f45b921e),"201, S Howard St, Alturas, Modoc County, California, 96101, USA",,[],41483240,-120543602,"{""type"":""Point"",""coordinates"":[-120.543602,41.48324]}",Old Miller/Arena Blacksmith,_NEUTRAL_,2020-07-19T02:44:15.825Z,2020-07-19T02:44:15.825Z,,12128319
67,ObjectId(5c756bef596fdafe8632745b),"205 Kagamiyoshihara, Kōchi-shi, Kōchi-ken 781-3108, Japan",,"[{""agent"":""Wogna"",""team"":""RESISTANCE""},{""agent"":""yosiyosi1942"",""team"":""RESISTANCE""},{""agent"":""mselm100"",""team"":""RESISTANCE""},{""agent"":""mbasensei"",""team"":""ALIENS""},{""agent"":""43514351"",""team"":""RESISTANCE""},{""agent"":""SvenX105E"",""team"":""RESISTANCE""},{""agent"":""pikaneko"",""team"":""RESISTANCE""}]",33639300,133426731,"{""type"":""Point"",""coordinates"":[133.426731,33.6393]}",国見山(雪光山)の大黒様,suika5,2019-11-04T02:44:24.000Z,2020-07-18T04:38:52.944Z,"{""timestamp"":{""$numberLong"":""1572835464975""},""plain"":2}",8079442
68,ObjectId(5c918f74347474b1b8ac6ca8),"Tarpenbekstraße 107, 20251 Hamburg, Germany",Diese Löcher kann man benutzen um seinen eigenen Ton zu finden,"[{""agent"":""treelo"",""team"":""RESISTANCE""}]",53598409,9981817,"{""type"":""Point"",""coordinates"":[9.981817,53.598409]}",Summlöcher,miraculorum,2020-06-01T13:45:54.000Z,2020-07-19T21:02:31.243Z,"{""timestamp"":{""$numberLong"":""1592770294074""},""plain"":1}",8321730
69,ObjectId(5c22369d816b2431636836cc),"Fermata Provvisoria, 53036 Poggibonsi Province of Siena, Italy",,"[{""agent"":""paoletto619"",""team"":""RESISTANCE""},{""agent"":""tommypsyfreak"",""team"":""ALIENS""}]",43467930,11154286,"{""type"":""Point"",""coordinates"":[11.154286,43.46793]}",Monumento,_NEUTRAL_,2020-07-18T09:01:22.422Z,2020-07-18T09:01:22.422Z,"{""timestamp"":{""$numberLong"":""1586611054067""},""plain"":1}",6987849
70,ObjectId(5e8f013e402e17f77194c59e),"Karola Olszewskiego 2, 33-332 Kraków, Poland",,[],50060492,19933643,"{""type"":""Point"",""coordinates"":[19.933643,50.060492]}",Karol Olszewski żył i pracował w tym domu,Ant3n4,2020-07-15T17:57:03.000Z,2020-07-18T10:14:59.001Z,"{""timestamp"":{""$numberLong"":""1594835823906""},""plain"":1}",11278915
71,ObjectId(5c22362f816b24316351a0fc),"1 Siskin Dr, Chattanooga, TN 37403, USA",,"[{""agent"":""WhiteEyebrow"",""team"":""RESISTANCE""}]",35050377,-85291804,"{""type"":""Point"",""coordinates"":[-85.291804,35.050377]}",Caring People Changing Lives,_NEUTRAL_,2020-07-19T11:01:58.717Z,2020-07-19T11:01:58.717Z,"{""timestamp"":{""$numberLong"":""1581871019722""},""plain"":1}",5561695
72,ObjectId(5c2235c0816b243163369911),"Hochfeldstraße 45, 86159 Augsburg, Germany",,"[{""agent"":""Urteilchen"",""team"":""ALIENS""}]",48353397,10898410,"{""type"":""Point"",""coordinates"":[10.89841,48.353397]}",Rosenengel,short0r,2020-06-29T15:16:12.000Z,2020-07-17T10:03:16.067Z,"{""timestamp"":{""$numberLong"":""1594096433761""},""plain"":5}",3846600
73,ObjectId(5ef1245bf7064100f4e82214),"Emek Hefer Regional Council, Center District, no, Israel",,[],32329278,34968683,"{""type"":""Point"",""coordinates"":[34.968683,32.329278]}",The Alexander river - the Kedem section,_NEUTRAL_,2020-07-18T08:29:33.087Z,2020-07-18T08:29:33.087Z,,12303379
74,ObjectId(5c223568816b243163202af2),"Chaikovs'ka Street, 16, Kharkiv, Kharkiv Oblast, Ukraine",Композитор ,"[{""agent"":""STRlX"",""team"":""ALIENS""}]",50004265,36254537,"{""type"":""Point"",""coordinates"":[36.254537,50.004265]}",Mem Tab Бибик Валентин ,_NEUTRAL_,2020-07-19T03:22:52.614Z,2020-07-19T03:22:52.614Z,"{""timestamp"":{""$numberLong"":""1593237636762""},""plain"":5}",2421282
75,ObjectId(5c22352c816b2431630ef858),"Møllendalsveien 60Q, 5009 Bergen, Norway",Fontene i tilknyttning til det nye park og rekreasjonanlegget på Møllendalsalmenningen. Ferdigstilt i slutten av April 2018,"[{""agent"":""agurkolat"",""team"":""ALIENS""}]",60379908,5351355,"{""type"":""Point"",""coordinates"":[5.351355,60.379908]}",Fontene Møllendal,hilmenator,2020-07-15T21:02:54.000Z,2020-07-18T13:41:46.860Z,"{""timestamp"":{""$numberLong"":""1594846964348""},""plain"":3}",1326713
76,ObjectId(5de4b6291d69b2b9be25be89),"West Street, Elgin, Fayette County, Iowa, 52141, USA",Place of worship of Jesus!,[],42957487,-91646515,"{""type"":""Point"",""coordinates"":[-91.646515,42.957487]}",Elgin First Baptist Church,_NEUTRAL_,2020-07-19T00:39:41.672Z,2020-07-19T00:39:41.673Z,{},10107726
77,ObjectId(5c22350b816b243163046a5c),"8939-9007 Schofield Avenue, Ringle, WI 54471, USA",Church,"[{""agent"":""DukeVader"",""team"":""RESISTANCE""}]",44896984,-89501879,"{""type"":""Point"",""coordinates"":[-89.501879,44.896984]}",Highland Community Church,_NEUTRAL_,2020-07-17T20:58:12.573Z,2020-07-17T20:58:12.573Z,"{""timestamp"":{""$numberLong"":""1577311336255""},""plain"":2}",654980
78,ObjectId(5d6cd8af6fa68975139cf60a),"United States of America, Commonwealth of Virginia, Madison County",Trailmarker ,"[{""agent"":""GeekyTreeLover"",""team"":""RESISTANCE""}]",38518826,-78435625,"{""type"":""Point"",""coordinates"":[-78.435625,38.518826]}",Story Of The Forest Nature Trail,_NEUTRAL_,2020-07-17T14:29:27.364Z,2020-07-17T14:29:27.364Z,"{""timestamp"":{""$numberLong"":""1490000000000""},""plain"":2}",9260135
79,ObjectId(5c223574816b243163238532),"Ya'akov Klivanov Street 25, Haifa, Israel",,"[{""agent"":""Saggiehaim"",""team"":""ALIENS""}]",32792358,35011313,"{""type"":""Point"",""coordinates"":[35.011313,32.792358]}",Center of Neve,_NEUTRAL_,2020-03-01T21:47:42.990Z,2020-03-02T22:18:55.121Z,"{""timestamp"":{""$numberLong"":""1578662607152""},""plain"":2}",2634571
80,ObjectId(5c2235de816b2431633e522c),"Avenida Maria Lamas 14, 2775 Parede, Portugal",Writer and playwright. ,"[{""agent"":""ZeCryptic"",""team"":""RESISTANCE""}]",38702901,-9361076,"{""type"":""Point"",""coordinates"":[-9.361076,38.702901]}",Rua João Villaret,_NEUTRAL_,2020-07-19T18:39:29.310Z,2020-07-19T18:39:29.310Z,"{""timestamp"":{""$numberLong"":""1583182748173""},""plain"":4}",4338696
81,ObjectId(5c2234fc816b243163ff41ee),"1394 Cuernavaca Circulo, Mountain View, CA 94040, USA",Kids play area at cuernavaca,"[{""agent"":""disha"",""team"":""ALIENS""}]",37371945,-122063203,"{""type"":""Point"",""coordinates"":[-122.063203,37.371945]}",Flower Bench,_NEUTRAL_,2020-07-19T02:22:46.445Z,2020-07-19T02:22:46.445Z,"{""timestamp"":{""$numberLong"":""1570049431107""},""plain"":1}",326816
82,ObjectId(5df508d11d69b2b9be8ba4d3),"Praça Cultural 25, 3080-456 Buarcos, Portugal","P'la vida fora, num anseio, ao longe, o mar me tenta de aventura e sonhos.",[],40166999,-8884971,"{""type"":""Point"",""coordinates"":[-8.884971,40.166999]}",P'la vida fora,jpsf1992,2020-07-11T21:24:49.000Z,2020-07-19T14:41:42.531Z,"{""timestamp"":{""$numberLong"":""1594502689707""},""plain"":1}",10255159
83,ObjectId(5c22354d816b24316318491a),"Rue de Reichstett, 67800 Bischheim, France",,"[{""agent"":""Manolita"",""team"":""ALIENS""}]",48616602,7734659,"{""type"":""Point"",""coordinates"":[7.734659,48.616602]}",Église Du Christ-Roi,pelicanSH,2020-06-22T22:14:49.000Z,2020-07-17T13:10:41.710Z,"{""timestamp"":{""$numberLong"":""1594339164946""},""plain"":4}",1920386
84,ObjectId(5c22359d816b2431632e83d8),"Hammerbachgasse 26, 2700 Wiener Neustadt, Austria",,"[{""agent"":""l4lxAnd3rl"",""team"":""ALIENS""},{""agent"":""rbcolor"",""team"":""ALIENS""}]",47820817,16238726,"{""type"":""Point"",""coordinates"":[16.238726,47.820817]}",Cave Canem Mosaic,IrrwischTV,2020-07-14T18:22:15.000Z,2020-07-20T04:02:58.485Z,"{""timestamp"":{""$numberLong"":""1594750986714""},""plain"":4}",3334474
85,ObjectId(5c223596816b2431632ce0c9),"2062 E Maple St, North Canton, OH 44721, USA",,"[{""agent"":""bluegayavenger"",""team"":""RESISTANCE""}]",40874940,-81369468,"{""type"":""Point"",""coordinates"":[-81.369468,40.87494]}",Walsh University,_NEUTRAL_,2020-07-19T16:30:18.626Z,2020-07-19T16:30:18.626Z,"{""timestamp"":{""$numberLong"":""1590452385139""},""plain"":2}",3230545
86,ObjectId(5c22354a816b243163176f18),"Rua Doutor Wolgrand Junqueira Ferreira, 114 - Centro, Águas da Prata - SP, 13890-000, Brazil",,"[{""agent"":""Flyingfenix"",""team"":""ALIENS""}]",-21935806,-46714977,"{""type"":""Point"",""coordinates"":[-46.714977,-21.935806]}",São Paulo,LukeAlvez,2020-06-08T22:02:30.000Z,2020-07-19T03:23:52.139Z,"{""timestamp"":{""$numberLong"":""1591653842936""},""plain"":5}",1865964
87,ObjectId(5e578c219902bd460dfd0107),"Victoria Bay 5, Victoria, Malta",Official Inauguration of Victoria Playing Field by Victoria Mayor Samuel Azzopardi on 21st September 2018 (Independence Day),[],36043523,14240937,"{""type"":""Point"",""coordinates"":[14.240937,36.043523]}",Inauguration Plaque of Victoria Playing Field,MikeCZ,2020-07-14T10:53:28.000Z,2020-07-19T21:03:04.098Z,"{""timestamp"":{""$numberLong"":""1594724000958""},""plain"":3}",10894623
88,ObjectId(5c223667816b2431635d7f80),"270 Brooks Street, Laguna Beach, CA 92651, USA",,"[{""agent"":""CalmAV"",""team"":""RESISTANCE""}]",33533628,-117775984,"{""type"":""Point"",""coordinates"":[-117.775984,33.533628]}",Seashells Mosaic Art,_NEUTRAL_,2020-07-19T07:45:30.150Z,2020-07-19T07:45:30.150Z,"{""timestamp"":{""$numberLong"":""1583550689256""},""plain"":1}",6311110
89,ObjectId(5ea85a5e04dea7bd5714b379),"Himamaylan, Negros Occidental, Western Visayas, Philippines",,[],10093957,122870398,"{""type"":""Point"",""coordinates"":[122.870398,10.093957]}",Iglesia ni Cristo Church,_NEUTRAL_,2020-07-17T10:21:18.628Z,2020-07-17T10:21:18.628Z,,11800281
90,ObjectId(5e8f7306402e17f7713120fe),"Rua Ignácio Limas, 222 - Jardim Herculano, São Paulo - SP, 04920-050, Brazil",,[],-23691885,-46757461,"{""type"":""Point"",""coordinates"":[-46.757461,-23.691885]}",Grafite Amigos Do Herculano,GrandsEd,2020-07-02T10:19:44.000Z,2020-07-19T20:41:35.310Z,"{""timestamp"":{""$numberLong"":""1594721907994""},""plain"":4}",11285701
91,ObjectId(5c2236a5816b2431636a6c4b),"Bonneviole, 46130 Prudhomat, France",Centre administratif,"[{""agent"":""schizoo23"",""team"":""RESISTANCE""}]",44897915,1814178,"{""type"":""Point"",""coordinates"":[1.814178,44.897915]}",Mairie De Prudhomat ,_NEUTRAL_,2020-07-19T22:16:48.494Z,2020-07-19T22:16:48.494Z,"{""timestamp"":{""$numberLong"":""1592923264454""},""plain"":2}",7128653
92,ObjectId(5c2235fe816b2431634647b7),"Р36, Chudovo, Novgorod Oblast, Russia",,"[{""agent"":""ZAV"",""team"":""RESISTANCE""},{""agent"":""Archawka"",""team"":""RESISTANCE""}]",59122614,31679069,"{""type"":""Point"",""coordinates"":[31.679069,59.122614]}",Вокзал ЖД станции Чудово.,Alekcindr,2020-04-05T04:25:33.000Z,2020-07-18T12:51:30.977Z,"{""timestamp"":{""$numberLong"":""1586060733306""},""plain"":2}",4843957
93,ObjectId(5c223550816b243163196fc9),"Speyerbachweg 11, 67259 Beindersheim, Germany",Spielplatz mit Holzfestung ,"[{""agent"":""ByleistStorm"",""team"":""ALIENS""}]",49558991,8329008,"{""type"":""Point"",""coordinates"":[8.329008,49.558991]}",Spielplatz Herman Peter Anlage ,Nasgorian,2020-07-03T05:52:58.000Z,2020-07-18T05:16:13.779Z,"{""timestamp"":{""$numberLong"":""1593755578788""},""plain"":2}",1993642
94,ObjectId(5ce6b8772a6b0028bad72a2d),"Av. Angélica, 77 - Santa Cecilia, São Paulo - SP, 01211-100, Brazil",É de uma caixa d’agua que ela se alimenta. O Grafite só é visto na parte superior do elevado.,"[{""agent"":""MiniBush"",""team"":""RESISTANCE""}]",-23534762,-46653572,"{""type"":""Point"",""coordinates"":[-46.653572,-23.534762]}",Grafite Florescer,gilhs,2020-07-19T13:41:53.000Z,2020-07-19T13:54:24.198Z,"{""timestamp"":{""$numberLong"":""1595166122879""},""plain"":4}",8665717
95,ObjectId(5c223661816b2431635c7ab1),"No. 89, Section 2, Xi'an Street, Beitou District, Taipei City, Taiwan 112",,"[{""agent"":""LilyWhite"",""team"":""ALIENS""}]",25117741,121513138,"{""type"":""Point"",""coordinates"":[121.513138,25.117741]}",鄉間小道,rightfeet,2020-06-26T13:24:46.000Z,2020-07-19T05:11:51.929Z,"{""timestamp"":{""$numberLong"":""1594897817091""},""plain"":1}",6246191
96,ObjectId(5c2234f7816b243163fe0385),"65 Rue du Breuil, 17300 Rochefort, France",Tatoo artistiques,"[{""agent"":""refr4ctaire"",""team"":""RESISTANCE""}]",45945972,-967951,"{""type"":""Point"",""coordinates"":[-0.967951,45.945972]}",Vitrine de tatouages,_NEUTRAL_,2020-07-18T07:05:10.181Z,2020-07-18T07:05:10.181Z,"{""timestamp"":{""$numberLong"":""1589438188911""},""plain"":1}",247345
97,ObjectId(5efd7ce8f7064100f48f29b8),"Donnersbergring 45, 64295 Darmstadt, Germany",,[],49858053,8643484,"{""type"":""Point"",""coordinates"":[8.643484,49.858053]}",Spielplatz mit Doppelschaukel und Sandkasten,Heilsbringer,2020-07-18T14:07:41.000Z,2020-07-18T14:37:59.475Z,"{""timestamp"":{""$numberLong"":""1595081261649""},""plain"":2}",12392030
98,ObjectId(5c223631816b243163520452),"Otto Brozovs'koho St, 58, Kryvyi Rih, Dnipropetrovsk Oblast, Ukraine, 50000",Памяти воина-интернационалиста,"[{""agent"":""BonaDeea"",""team"":""ALIENS""}]",47911922,33404345,"{""type"":""Point"",""coordinates"":[33.404345,47.911922]}",Борец Александр,Medik9518,2020-07-03T08:54:56.000Z,2020-07-18T12:27:09.793Z,"{""timestamp"":{""$numberLong"":""1593767086595""},""plain"":1}",5586060
99,ObjectId(5c5f68083bc31b973af72a32),"2778 S Street Rd, Scipio Center, NY 13147, USA","Farms of the Cayugas, before revolution: here white settlers found cleared and cultivated fields, villages, and forts ","[{""agent"":""CatrpilrQueen"",""team"":""ALIENS""}]",42732737,-76554459,"{""type"":""Point"",""coordinates"":[-76.554459,42.732737]}",Indian Fields,_NEUTRAL_,2020-07-19T08:51:04.456Z,2020-07-19T08:51:04.456Z,"{""timestamp"":{""$numberLong"":""1567383058444""},""plain"":3}",7854646
100,ObjectId(5e4b9fb702ce99e0d88cdcb2),"Thung Song, Nakhon Si Thammarat Province, Thailand",,[],8161146,99729800,"{""type"":""Point"",""coordinates"":[99.7298,8.161146]}",อาคารเอนกประสงค์ไสใหญ่ 70 ปี,_NEUTRAL_,2020-07-19T06:08:30.746Z,2020-07-19T06:08:30.746Z,{},10828541
101,ObjectId(5c2234ee816b243163fb3316),"Schieferbergstraße 33, 63584 Gründau, Germany",Twinning arrangement stone of the towns Niedergründau and Lausonne,"[{""agent"":""BlueKnightOne"",""team"":""RESISTANCE""}]",50213097,9109743,"{""type"":""Point"",""coordinates"":[9.109743,50.213097]}",Partnership,Miike14,2020-07-08T09:42:43.000Z,2020-07-18T20:53:00.305Z,"{""timestamp"":{""$numberLong"":""1594201363027""},""plain"":2}",68810
102,ObjectId(5c22356b816b24316320d95e),"2 Chome-139 Sugukita, Kasuga-shi, Fukuoka-ken 816-0864, Japan","
","[{""agent"":""ckoya"",""team"":""RESISTANCE""},{""agent"":""tosakain"",""team"":""RESISTANCE""}]",33543211,130444065,"{""type"":""Point"",""coordinates"":[130.444065,33.543211]}",虚空蔵菩薩,mikkun7485,2020-02-29T05:13:13.000Z,2020-07-19T17:07:39.133Z,"{""timestamp"":{""$numberLong"":""1593731141210""},""plain"":6}",2464254
103,ObjectId(5c223616816b2431634c0324),"375 Howland Avenue, River Edge, NJ 07661, USA",,"[{""agent"":""niceguyted"",""team"":""RESISTANCE""}]",40922201,-74048797,"{""type"":""Point"",""coordinates"":[-74.048797,40.922201]}",Temple Avodat Shalom,mombat35,2020-05-13T11:50:51.000Z,2020-07-18T03:22:38.595Z,"{""timestamp"":{""$numberLong"":""1591786184917""},""plain"":1}",5208231
104,ObjectId(5c22369c816b24316367f987),"Stationsstraat 225, 8850 Ardooie, Belgium",Een groot kanon op een grasveld.,"[{""agent"":""Reveaper"",""team"":""ALIENS""}]",50991136,3205088,"{""type"":""Point"",""coordinates"":[3.205088,50.991136]}",Kanon Ardooie,_NEUTRAL_,2020-07-17T13:56:00.301Z,2020-07-17T13:56:00.301Z,"{""timestamp"":{""$numberLong"":""1585326214338""},""plain"":2}",6972560
105,ObjectId(5c2235a9816b243163314ed1),"Unter der Kirche 5, 1110 Vienna, Austria",,"[{""agent"":""geronniemo"",""team"":""RESISTANCE""}]",48170746,16424253,"{""type"":""Point"",""coordinates"":[16.424253,48.170746]}",Satorina Engel,_NEUTRAL_,2020-07-17T14:18:06.403Z,2020-07-17T14:18:06.403Z,"{""timestamp"":{""$numberLong"":""1577281568947""},""plain"":1}",3509259
106,ObjectId(5cbe40e41c8495436b010ff2),"Calle Beagle 2940, Vallenar, Región de Atacama, Chile",,"[{""agent"":""luchowolf"",""team"":""ALIENS""}]",-28579966,-70742510,"{""type"":""Point"",""coordinates"":[-70.74251,-28.579966]}",Mirador José Simon,_NEUTRAL_,2020-07-17T23:14:41.307Z,2020-07-17T23:14:41.307Z,"{""timestamp"":{""$numberLong"":""1590166095398""},""plain"":1}",8505395
